홍콩 연합뉴스 김인철 기자 홍콩 구의원 선거일인 24일 오전 홍콩 레이몬디 중학교에 설치된 투표소에서 시민들이 투표를 위해 줄을 서고 있다.,3.53
홍콩 연합뉴스 김인철 기자 홍콩 구의원 선거일인 24일 오전 홍콩 레이몬디 중학교에 설치된 투표소에서 시민들이 투표를 위해 줄을 서고 있다.,3.53
홍콩 연합뉴스 김인철 기자 홍콩 구의원 선거일인 24일 오전 홍콩 레이몬디 중학교에 설치된 투표소에서 시민들이 투표를 위해 줄을 서고 있다.,3.53
홍콩 AP 뉴시스 홍콩 유권자들이 24일 구의회 선거에 참여하기 위해 투표소 앞에 줄을 서 있다. 2019.11.24 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 02 721 7470 로 보내주시면 적극 반영하겠습니다.,3.53
홍콩 연합뉴스 김인철 기자 홍콩 구의원 선거일인 24일 오후 투표소가 설치된 홍콩 코즈웨이 베이 커뮤니티센터에서 시민들이 투표를 위해 줄을 서고 있다.,3.53
홍콩 뉴스1 이재명 기자 홍콩 구의원 선거일인 24일 오후 홍콩 사우스 호라이즌 커뮤티니센터에 마련된 투표소에서 시민들이 투표를 하기 위해 줄을 길게 서 있다.,3.53
홍콩 뉴스1 이재명 기자 홍콩 구의원 선거일인 24일 오전 홍콩 코즈웨이 베이 커뮤니티센터에 마련된 투표소에서 시민들이 투표를 하기 위해 줄을 길게 서 있다.,3.53
홍콩 뉴스1 이재명 기자 홍콩 구의원 선거일인 24일 오후 홍콩 사우스 호라이즌 커뮤티니센터에 마련된 투표소에서 시민들이 투표를 하기 위해 줄을 길게 서 있다.,3.53
구의원 선거가 치러지는 홍콩에서 불안한 평온이 이어지고 있습니다.외신에 따르면 오늘 24일 진행되는 홍콩의 구의원 선거를 앞두고 대규모 집회나 경찰 간 충돌은 없었습니다.이번 선거 결과는 6개월째 이어지고 있는 시위에 대한 국민투표 성격이 짙어 사실상 시위의 향방을 가를 중대 분수령이 될 것이라는 전망이 나오고 있습니다.한편 홍콩 이공대에는 수십명의 시위대만 있다는 관측이 나오는 가운데 위생 등 환경이 갈수록 악화되고 있는 것으로 전해졌습니다.,3.53
24일 홍콩서 도의회 선거 실시돼 민주적 선거로 인권 침해 맞서야 홍대 레넌벽 훼손…포스터로 복구 서울 뉴시스 박주성 기자 홍콩의 민주화 운동에 함께하는 한국 시민 모임이 24일 오후 서울 마포구 홍대입구역 9번 출구에서 홍콩의 국가폭력과 인권침해에 저항하는 연대 집회를 하고 있다. 2019.11.24. park7691 newsis.com 서울 뉴시스 박민기 기자 김정현 수습기자 홍콩에서 진행되는 도의회선거가 민주적으로 성사되기를 희망하는 한국 시민들이 24일 홍대입구역 앞에서 집회에 나섰다. 국가폭력에 저항하는 아시아 공동 행동 아시아 공동 행동 모임 소속 회원들은 이날 오후 비가 내리는 가운데 서울 마포구 홍대입구역 9번 출구 앞에 모여 홍콩의 국가폭력과 인권침해에 저항하는 연대 집회 및 행진 을 진행했다. 홍콩 현지에서 시위에 참가하는 사람들이 실제로 쓰는 노란 헬멧과 방연마스크 등을 쓰고 집회에 나선 회원 20여명이 들고 나온 현수막에는 광복홍콩 시대혁명 과 홍콩 시위에 대한 폭력 진압 중단하라 등의 문구가 적혔다. 이와 함께 홍콩 시위대의 5대 요구 수용하라 와 홍콩항쟁 지지한다 등의 문구가 적힌 손피켓을 들고 있는 사람들도 있었다. 첫 번째 발언자로 나선 아시아 공동 행동 소속 이상현씨는 홍콩에서는 오늘 한국의 지방선거에 해당하는 도의회 선거가 진행 중이고 선거인단 413만명 18개 선거구 구의원 452명을 선출할 예정 이라며 민주적인 홍콩 지방선거 성사를 지지하고 홍콩에서 일어나고 있는 심각한 인권 침해에 맞서기 위해 오늘 이 자리에 섰다 고 말했다. 이씨는 이번 선거는 홍콩의 민심을 파악하고 향후 민주주의의 방향을 가늠할 중요한 기로 라며 한국에서도 홍콩의 민주주의 운동을 지지하고 선거가 무사히 치러질 수 있도록 감시하는 연대 집회를 열어야 한다 고 목소리를 높였다. 개인 일정으로 집회에 참여하지 못한 장정아 인천대 교수는 대신 보낸 입장문을 통해 오늘 열리는 홍콩 도의회 선거는 내년 의회 선거 2022년 행정수반 선거에도 영향을 미치는 만큼 매우 중요하다 고 밝혔다. 서울 뉴시스 김정현 수습기자 24일 서울 마포구 홍대입구역 인근에서 홍콩의 국가 폭력과 인권 침해에 저항하는 연대 집회 및 행진 을 마친 국가폭력에 저항하는 아시아 공동 행동 관계자들이 분홍색 페인트로 훼손된 홍대 레넌벽을 복구하고 있다. 2019.11.24. ddobagi newsis.com장 교수는 도의회는 그동안 의회에 비해 영향력이 적다는 인식이 있어서 투표율이 높지 않았다 면서도 최근 격해지는 충돌이 어떤 식으로 표심에 영향을 미칠지 주목해볼 만하다 고 전했다. 자유발언을 마친 집회 참가자들은 오후 3시10분께 홍대입구역 9번 출구에서 행진을 시작해 걷고 싶은 거리 와 상상마당 을 거쳐 레넌벽 홍콩 시위 지지 메모를 붙이는 게시판 이 설치된 걷고 싶은 거리 로 다시 돌아왔다. 행렬은 오후 3시38분께 이 거리에 도착했지만 홍콩 시위를 지지하는 문구가 적힌 레넌벽은 분홍색 페인트로 누군가에 의해 훼손된 상태였다. 집회 참가자들은 광복홍콩 시대혁명 등이 적힌 포스터를 페인트 위에 덧붙이며 레넌벽 복원에 나서기도 했다. 한 참가자는 레넌벽이 훼손될 때마다 슬프지만 격렬한 투쟁의 흔적이라고 생각한다 며 다른 의견이 있다면 레넌벽 옆에 메시지를 붙이는 등의 방식을 통해 토론할 수 있는 장이 됐으면 좋겠다 고 말했다. 한편 아시아 공동 행동은 홍콩 시위가 마무리될 때까지 매주 일요일 홍대입구역에서 집회와 행진을 이어간다는 계획이다.,3.53
홍콩 연합뉴스 김인철 기자 홍콩 구의원 선거일인 24일 오후 투표소가 설치된 홍콩 코즈웨이 베이 커뮤니티센터에서 휠체어를 탄 어르신이 투표소로 향하고 있다.,3.53
홍콩 연합뉴스 김인철 기자 홍콩 구의원 선거일인 24일 오후 투표소가 설치된 홍콩 코즈웨이 베이 커뮤니티센터에서 휠체어를 탄 어르신들이 투표소로 향하고 있다.,3.53
범민주 진영 승리할 경우 시위 지지 확산 예상패할 경우 홍콩 시위 대중 외면 속 막 내릴 듯 CBS노컷뉴스 권민철 기자 홍콩 경찰이 18일 홍콩이공대학에 진입 한 시위자의 손을 결박하고 있다. 사진 AP 연합뉴스 홍콩 시위가 6개월째 이어져오고 있는 가운데 24일 치러지는 구의원 선거 결과가 홍콩 시위의 향방을 가를 방향타가 될 것으로 보인다.역대 최고 숫자인 홍콩 유권자 413만 명은 이날 18개 선거구에서 구의원 452명을 뽑는 투표를 한다.홍콩 구의원은 우리의 국회격인 입법회 의원을 겸직할 수 있고 특히 이번에 선출되는 구의원 가운데 117명이 홍콩 행정장관을 선출하는 선거인단에 포함되기 때문에 더욱 중요하다. 현재는 친중파가 전체의 60% 범민주파가 20% 나머지가 중도 의석을 각각 점유하고 있다.홍콩 안팎에서는 시위 사태의 영향으로 범민주파가 승리할 것이라는 전망이 우세한 편이다. 시위자들은 홍콩 시민들이 시위 비용에 관계없이 그들과 함께 했으며 최근 몇 달 동안 일반 대중들의 참여가 적었던 것은 단지 공권력의 제한이 증가했기 때문으로 보고 있다.하지만 친중파 진영은 침묵하는 다수 가 표심을 발휘할 것이라고 주장하고 있다.이들은 시위가 대중의 지지를 잃었고 홍콩 주민의 대다수는 폭력과 혼란에 시달리며 불안을 막기 위해 그 동안 모든 일에 있어서 경찰의 편에 서왔다고 반박하고 있다.CNN은 양측이 수개월 동안 불안을 겪은 후라서 이번 투표는 홍콩 시민들이 시위와 정부에 대해 어떻게 느끼는지에 대한 첫 번째 객관적인 테스트를 제공하게 될 것이라고 23일 전망했다.홍콩 정부는 혹시 모를 소란을 막기 위해 투표소에 무장경찰을 배치한다고 밝혔다.이런 가운데 강경파 신임 경찰 총수의 취임 후 시위 진압이 초강경 기조로 바뀌면서 홍콩 시위 규모가 크게 줄고 시위대와 경찰의 충돌 또한 찾아보기 힘들어졌다.사우스차이나모닝포스트 등 외신에 따르면 홍콩 시위대 최후의 보루인 이공대에서도 이탈자가 계속 늘어나고 있다.22일 밤까지 이공대 내에 남아있는 시위자는 수십 명 수준인 것으로 전해졌다.일각에서는 홍콩 구의원 선거를 앞두고 정부가 선거를 연기할 빌미를 주지 않기 위해 전략적 시위 중단에 나섰다는 관측도 있지만 시위 동력이 몰라보게 약회된 것은 틀림없는 사실이다.특히 경찰의 이공대 원천봉쇄로 이공대 내 음식과 생활 물품 등이 바닥이 나면서 이공대 시위 종결은 이제 초읽기에 들어갔다는 분석도 나온다.홍콩 고등법원이 복면금지법 위헌 결정의 시행 을 미룬 것도 시위 위축의 또 다른 원인으로 받아들여진다.홍콩 고등법원은 복면을 허용해야 한다는 쪽으로 결론을 내렸지만 홍콩 정부의 이의 제기에 그 시행 을 미루기로 하면서 복면 착용은 여전히 금지돼 있다.이러한 가운데 신임 경찰 총수인 크리스 탕 경무처장은 이공대 사태 해결과 관련해 데드라인이 없다 면서 포위를 이어갈 뜻을 밝히고 시위대에 캠퍼스에서 나올 것을 촉구했다.,3.50
12살 소년까지 기소 초강경 대응 에 시위대 세력 크게 약화거리 시위 대신 쇼핑몰 시위 로 명맥…이공대 잔류자 수십명 불과 복면금지법 위헌 결정마저 홍콩 정부 이의 제기에 시행 보류닷새째 포위된 홍콩 이공대 홍콩 연합뉴스 김인철 기자 21일 오후 홍콩 이공대학 곳곳에 지난 시위의 흔적이 남아 있다. 2019.11.21 yatoya yna.co.kr 홍콩 연합뉴스 안승섭 특파원 강경파 신임 경찰 총수의 취임 후 시위 진압이 초강경 기조로 바뀌면서 홍콩 시위 규모가 크게 줄고 시위대와 경찰의 충돌 또한 찾아보기 힘들어졌다. 홍콩 시위대 최후의 보루 인 홍콩이공대에서도 이탈자가 계속 늘어나 남아 있는 사람은 수십명 수준에 불과하다. 홍콩 고등법원이 복면금지법 위헌 결정을 내렸지만 홍콩 정부의 이의 제기에 그 시행이 미뤄지고 있다. 이에 지난 6월 초부터 이어져 온 홍콩 시위 사태가 사실상 종결 국면에 접어드는 것 아니냐는 분석도 나온다.홍콩이공대 시위 현장에서 결박당하는 시민 홍콩 AP 연합뉴스 홍콩 경찰이 18일 홍콩이공대학에 진입 한 시위자의 손을 결박하고 있다. ymarshal yna.co.kr◇12살 소년 기소 최연소 기록…강경진압에 거리 시위 사라져 22일 강경파인 크리스 탕이 홍콩 경찰 총수인 경무처장으로 공식 취임한 지 사흘째를 맞은 가운데 시위대에 대한 경찰의 초강수 가 이어지고 있다. 전날 홍콩 경찰은 12살 소년을 형사훼손 혐의로 기소해 지난 6월 초 송환법 반대 시위가 시작된 후 최연소자 기소 기록을 세웠다. 이 소년은 지난달 31일 저녁 몽콕경찰서 벽에 검은 페인트로 깡패 경찰 이라고 적은 후 프린스에드워드 지하철역 입구에도 자유 홍콩 등의 구호를 적은 혐의를 받고 있다. 이 소년의 어린 나이를 감안할 때 보호관찰 등의 처벌을 받게 될 것으로 보이지만 홍콩 경찰이 12살 소년까지 기소한 것은 시위대에 대한 강경 대응 기조를 여실히 보여준다고 할 수 있다. 지난 20일 홍콩 경찰은 242명을 무더기로 기소해 송환법 반대 시위가 시작된 후 하루 기소 인원으로 최대 기록을 세웠다. 크리스 탕 경무처장의 취임 후 홍콩 경찰은 직장인들이 벌이는 점심 시위 학생들이 벌이는 인간 띠 시위 등 거리에서 벌어지는 모든 시위를 무조건 봉쇄하고 있다. 이에 전날 홍콩 도심 센트럴 지역의 점심 시위는 거리가 아닌 IFC 쇼핑몰 내에서 벌어졌으며 전날 저녁 7·21 백색테러 규탄 집회도 위안랑 지역의 한 쇼핑몰 내에서 열렸다. 7·21 백색테러는 지난 7월 21일 밤 위엔룽 전철역에 100여 명의 흰옷을 입은 남성이 쇠몽둥이와 각목 등으로 송환법 반대 시위 참여자들과 시민들을 무차별적으로 공격 최소 45명을 다치게 한 사건을 말한다. 사건 발생 후 4개월을 맞아 열린 전날 집회는 상당히 큰 규모가 될 것이라는 관측도 있었으나 참가자는 수백 명 수준에 불과해 예상에 못 미쳤다. 지난주 수천 명 수준에 달했던 센트럴 점심 시위 참가자도 전날에는 300여 명으로 크게 줄었다. 홍콩 사우스차이나모닝포스트 SCMP 는 이에 이틀째 홍콩이 평온을 유지했다 고 표현했다.홍콩 시내 중심가에서 열린 평화 시위 홍콩 연합뉴스 김인철 기자 21일 오후 홍콩 IFC몰에서 열린 런치 위드 유 점심 함께 먹어요 시위 에서 홍콩 시민과 직장인들이 구호를 외치고 있다. 쫙 펴 보인 다섯 손가락은 송환법 공식 철회 경찰의 강경 진압에 관한 독립적 조사 시위대 폭도 규정 철회 체포된 시위대의 조건 없는 석방 및 불기소 행정장관 직선제 실시 등 시위대의 5대 요구 사항을 의미한다. 2019.11.21 yatoya yna.co.kr◇이공대 시위도 사실상 종식… 선거 승리 위해 시위 중단해야 홍콩 시위대 최후의 보루인 홍콩이공대에서도 이탈자가 계속 늘어나고 있다. 전날 20여 명의 시위자가 이공대를 떠나면서 이제 이공대 내에 남아있는 시위자는 수십 명 수준에 불과하다. 일부는 결사항전 을 얘기하지만 이공대 내 음식과 물자 등이 거의 바닥나 오래 버티기 힘들 것이라는 관측도 나온다. 닷새째 이어지는 전면 봉쇄로 의료 제공마저 힘들어지면서 설사 위통 등에 시달리는 시위자도 상당수인 것으로 전해졌다. 시위대 내에서도 시민들의 호응을 얻지 못하는 폭력 시위나 대중교통 방해 운동 등을 중단하고 향후 진로를 고민해야 한다는 주장이 나온다. 시위대의 온라인 토론방인 LIHKG 에서는 오는 24일 구의원 선거에서 범민주 진영의 승리를 기대하면서 정부가 선거를 연기할 빌미를 주지 않기 위해 당분간 시위를 중단해야 한다는 주장이 나오고 있다. 24일 구의원 선거에서는 18개 구에서 452명의 구의원을 선출하며 송환법 반대 시위 등의 영향으로 범민주 진영이 친중파 진영을 누르고 이번 구의원 선거에서 승리할 가능성이 크다는 관측이 제기된다.한달 된 복면금지법 에도 홍콩 가면 시위 여전 홍콩 로이터 연합뉴스 홍콩에서 시위대의 마스크 착용을 금지하는 복면금지법이 5일 시행 한 달을 맞은 가운데 영화 브이 포 벤데타 에 등장해 저항의 상징이 된 가이 포크스 가면을 쓴 시민들이 반정부 시위를 벌이고 있다. leekm yna.co.kr◇ 복면금지법 위헌 홍콩 정부 이의 제기에 시행 보류 시위대에 한 가닥 희망을 줬던 복면금지법 위헌 결정도 그 시행 여부가 불투명해졌다. 지난 18일 홍콩 고등법원은 시위대의 마스크 착용을 금지한 복면금지법 시행이 홍콩의 헌법에 해당하는 기본법에 어긋난다는 결정을 내렸다. 지난달 5일부터 시행된 복면금지법은 비상 상황 시 홍콩 행정장관에게 비상대권을 부여하는 긴급법 에 근거해 발동됐지만 홍콩 법원은 긴급법 적용이 너무 광범위하게 이뤄져서는 안 된다고 판단했다. 수세에 몰리던 시위대 입장에서 이 결정은 홍콩 정부의 시위 강경 진압에 타격을 줄 수 있는 조치로서 환영받았다. 하지만 전날 법원은 홍콩 정부의 이의 제기를 받아들여 복면금지법 위헌 시행을 당분간 보류하기로 했다. 홍콩에서는 위헌 결정이 내려지더라도 법원이 그 시행을 공표해야 효과가 발생한다. 홍콩 정부는 폭력시위를 막기 위해 복면금지법 유지가 필요하다며 법원에 상소를 제기할 방침이다. 홍콩 정부의 전날 결정은 복면금지법 위헌 결정을 맹렬하게 비난한 중국 중앙정부의 눈치를 본 것 아니냐는 분석도 나온다. 홍콩 법원이 복면금지법 위헌 결정을 내리자 중국의 의회에 해당하는 전국인민대회 전인대 는 홍콩의 법률이 기본법에 부합하는지는 전인대 상무위원회의 판단과 결정에 달렸다 는 성명을 냈다. 이는 홍콩의 사법 자치권 자체를 중국 중앙정부가 부정하는 것 아니냐는 우려를 홍콩 내에서 불러일으켰다.,3.51
홍콩 내일 구의원 선거…시위 사태 분수령사실상의 국민투표…홍콩 정부 심판 성격 강해유권자 413만 명 18개 구에서 구의원 452명 선출 앵커 6달째 계속되고 있는 홍콩 시위 사태의 향방을 가를 홍콩 구의원 선거가 내일 치러집니다.범민주 진영이 승리하면 시위대에 힘을 실어줄 수 있겠지만 친중파 진영이 이기면 시위대가 크게 위축될 것으로 보입니다.보도에 이종수 기자입니다. 기자 홍콩 구의원 선거는 우리의 지방의원 선거에 해당합니다.하지만 이번 선거는 사실상의 국민투표로 홍콩 유권자들은 인식하고 있습니다.홍콩 정부에 대한 심판의 성격이 강하고 홍콩 행정장관 선거에도 영향을 미칩니다. 크리스 찬 완차이구 범민주진영 후보 이번 선거는 대규모 시위 후 여론을 반영하는 측면이 있고요 차분히 민주적 방식으로 정부에 원하는 바를 요구하는 면도 있습니다. 전쟁터를 방불케 한 시위로 부서진 곳과 사회 시스템의 복구 의지도 읽힙니다. 헤릭스 하 완차이구 무소속 후보 당선되면 시위로 훼손된 곳을 보수하겠어요. 이번에 드러난 깊은 사회문제도 고쳐야죠. 그동안 침묵했던 이들이 목소리를 내는 기회이기도 합니다. 37세 유권자 이번 선거는 시민들 특히 침묵해온 다수가 의사를 표현하는 좋은 기회이죠. 홍콩 유권자 413만 명은 이번에 18개 선거구에서 구의원 452명을 뽑습니다.이번 선거에서는 대체로 범민주 진영이 승리할 것으로 현지 언론이 전망하고 있습니다.하지만 친중파 진영에서는 정부를 지지하는 침묵하는 다수가 표심을 발휘할 것이라고 주장하고 있습니다.중국 관영 신화 통신은 공정한 선거를 위해 사회 안정이 필요하다고 주장했습니다.범민주 진영이 승리하면 시위대에 힘이 실리겠지만 친중파 진영이 이기면 시위대가 크게 위축되게 될 이번 홍콩 구의원 선거에 세계의 이목이 집중되고 있습니다.YTN 이종수 jslee ytn.co.kr 입니다.,3.54
인민일보는 미국 의회의 홍콩 민주주의 인권 법안 통과에 대한 비판 이어가지난 21일 홍콩 시위현장의 모습 사진 EPA연합뉴스 아시아경제 금보령 기자 홍콩 구의원 선거가 하루 앞으로 다가온 가운데 중국 관영매체가 공정한 선거를 위해서는 사회안정이 필요하다고 강조했다. 홍콩 구의원 선거는 시위사태의 분수령이 될 것으로 보인다.23일 중국 관영 신화통신은 논평에서 폭도들과 그 배후에 있는 반중 정객들은 계속해서 흑색 테러를 일으켜 불공정 선거를 통해 정치적 이익을 얻으려 하고 있다 며 만약 이런 음모가 실현된다면 홍콩은 더 혼란에 빠져들 것 이라고 밝혔다.신화통신은 홍콩은 공정한 선거가 훼손되지 않도록 반드시 경계해야 한다 며 힘을 합쳐 공정하고 공평하고 안전하고 질서 있는 환경에서 선거를 진행해야 한다 고 말했다.이어 정상적인 선거는 사회안정의 기초가 필요하다 며 폭력과 혼란 공포가 계속된다면 공정 선거라고 볼 수 없다 고 설명했다.홍콩 정부에게는 유권자들이 제대로 투표할 수 있는 환경을 만들어야 된다고 촉구했다. 신화통신은 홍콩 정부는 선거에 대한 방해를 막고 공정한 환경 속에서 유권자들이 투표할 수 있도록 선거 당일 투표소 안전을 유지해야 한다 며 400여만 유권자가 폭력과 테러 위협으로 방해받지 않고 투표할 수 있게 투표 환경을 확보해야 한다 고 말했다.중국공산당 기관지인 인민일보 국내·해외판은 이날도 미국 의회의 홍콩 민주주의 인권 법안 통과에 대한 비판을 이어갔다.한편 24일 구의원 선거에서는 18개 구에서 452명의 구의원을 뽑는다. 이번 선거에서는 범죄인 인도 법안 송환법 반대 시위 등의 영향으로 범민주 진영이 친중파 진영을 누르고 승리할 가능성이 크다는 전망이 나오고 있다.,3.53
인민일보 美의회 홍콩 인권법안 통과 연일 비판홍콩이공대 시위 현장에서 결박당하는 시민 홍콩 AP 연합뉴스 홍콩 경찰이 18일 홍콩이공대학에 진입 한 시위자의 손을 결박하고 있다. ymarshal yna.co.kr 베이징 연합뉴스 김진방 특파원 홍콩 시위사태의 분수령이 될 것으로 보이는 홍콩 구의원 선거가 하루 앞으로 다가온 가운데 중국 관영 매체가 공정한 선거를 위해서 사회안정이 필요하다고 주장했다. 관영 신화통신은 23일 논평에서 폭도들과 그 배후에 있는 반중 정객들은 계속해서 흑색 테러를 일으켜 불공정 선거를 통해 정치적 이익을 얻으려 하고 있다 면서 만약 이런 음모가 실현된다면 홍콩은 더 혼란에 빠져들 것 이라고 역설했다. 통신은 홍콩 사회는 공정한 선거가 훼손되지 않도록 반드시 경계해야 한다 면서 힘을 합쳐 공정하고 공평하고 안전하고 질서 있는 환경 아래 선거를 진행해야 한다 고 강조했다. 이어 정상적인 선거는 사회안정의 기초가 필요하다 면서 폭력과 혼란 공포가 계속된다면 공정 선거라 할 수 없다 고 덧붙였다. 통신은 또 홍콩 범민주 진영 정객들을 겨냥해 폭도들을 배후에서 조종하고 수단을 가리지 않고 경쟁 상대를 타격해 정치적 이익을 얻고 있다 고 비난했다. 그러면서 홍콩 정부는 선거에 대한 방해를 막고 공정한 환경 속에서 유권자들이 투표할 수 있도록 선거 당일 투표소 안전을 유지해야 한다 며 400여만 유권자가 폭력과 테러 위협으로 방해받지 않고 투표할 수 있게 투표 환경을 확보해야 한다 고 촉구했다. 중국공산당 기관지 인민일보 人民日報 국내·해외판은 이날도 미 의회의 홍콩 민주주의 인권 법안 이하 홍콩 인권법안 통과에 대한 비판을 이어가며 홍콩 혼란의 책임이 미국에도 있다고 비판했다. 인민일보는 미국은 자신의 패권 유지를 위해 인권의 몽둥이를 휘두르고 있다 면서 미국의 검은 손 은 홍콩 혼란의 책임에서 벗어날 수 없다 고 지적했다. 한편 24일 구의원 선거에서는 18개 구에서 452명의 구의원을 선출한다. 이번 선거에서는 범죄인 인도 법안 송환법 반대 시위 등의 영향으로 범민주 진영이 친중파 진영을 누르고 이번 구의원 선거에서 승리할 가능성이 크다는 관측이 제기되고 있다. 시위대 역시 범민주 진영의 승리를 위해 홍콩 정부가 선거를 연기할 빌미를 주지 않으려고 수위 조절에 나서는 모양새다. 구의원 출마 자격 박탈 기자회견 하는 조슈아 웡 홍콩 AP 연합뉴스 홍콩 민주화 시위 주역인 조슈아 웡이 지난달 29일 홍콩에서 기자회견을 하고 있다. 회견에 앞서 이날 홍콩 선거관리위원회는 조슈아 웡이 다음달 24일 실시되는 구의원 선거에 출마할 자격이 없다고 밝혔다.,3.53
앵커 범죄인 인도 법안에 반대하며 시작된 홍콩 시위가 반년째 이어지자 홍콩 경제와 금융시장을 보는 시각도 불안해지고 있습니다. 홍콩 주가지수에 기반한 투자 상품들도 최근 금리 연계 파생상품처럼 예상 못 한 손실을 낼 가능성이 제기되는데요. 은행 두 곳이 관련 상품 판매를 중단했습니다. 이승국 기자입니다. 기자 시위대와 경찰의 충돌로 흉물스럽게 변한 홍콩 이공대의 모습입니다.범죄인 인도 법안에 대한 반발로 시작된 홍콩 시위가 벌써 6개월째에 접어들었습니다.사상자가 속출하는 가운데 관광객 감소 등의 여파로 홍콩 경제도 직격탄을 맞고 있습니다.홍콩 주식시장의 항셍 중국기업지수 즉 H지수도 4월 고점 대비 11% 넘게 떨어졌습니다.문제는 국내 은행들의 H지수 연계형 특정금전신탁 ELT 잔액이 25조 원에 달한다는 겁니다.보통 3년 만기인 이 ELT 상품은 6개월마다 수익 평가를 하는데 기초자산이 일정 수준 이하로 떨어지지 않으면 이익이 나지만 반대의 경우 만기가 연장됩니다.일반적으로 최초 시점보다 지수가 절반가량 하락해야 손실이 발생하기 때문에 현재까지는 손실 가능성이 크지 않다는 게 은행 관계자들의 설명입니다.하지만 2015년과 2016년 H지수 폭락으로 손실이 난 전례도 있는 만큼 불확실성은 엄연히 존재합니다. 박인금 NH투자증권 책임연구원 펀더멘털이 견조한 상황에서 그럴 손실이 발생할 가능성이 거의 없다고 보고 있지만 홍콩 시위 자체가 아직 끝나지 않았기 때문에 단기적으로 변동성 확대 장세가 연출될 것으로 보고 있습니다. 이런 가운데 우리은행은 지난달 중순부터 홍콩 H지수 연계 파생상품 판매를 중단했고 하나은행 역시 이번 달부터 ELT 상품에 H지수 편입을 중단했다고 밝혔습니다.연합뉴스TV 이승국입니다.,3.53
머니투데이 김소연 기자 주간펀드시황 국내주식형펀드 전 유형이 마이너스 성과…지난주 코스피 2.79%·코스닥 5.17% 홍콩사태가 국내 증시에도 먹구름을 드리우는 모양새다. 한동안 안정적인 흐름을 보이던 증시가 지난주 하락세를 나타내면서 국내 주식형펀드에도 악영향을 미쳤다. 24일 한국펀드평가에 따르면 지난주 18 22일 국내 주식형펀드 평균 수익률은 마이너스 2.19%를 기록했다. 모든 유형이 마이너스 수익률을 기록했다. 액티브 주식형과 인덱스 주식형이 각각 1.97% 2.31%를 나타내 액티브주식형이 다소 선방했다. 액티브 유형 중에서는 섹터주식펀드가 2.94%로 가장 저조한 수익률을 냈고 배당주식형펀드는 1.81%를 나타냈다.국내 액티브 주식형펀드 중에서는 기타주식형인 트러스톤정정당당성과보수 자 주식 파생 A와 일반주식형인 한국밸류10년투자파이오니아 H A 가 각각 0.45% 0.17%로 수익률 상위권을 기록했다. 이외 마이다스거북이70소득공제장기 자 1 주식 C가 0.01%를 달성해 플러스 성과를 냈고 나머지 펀드들은 마이너스를 기록했다. 홍콩시위 사진제공 로이터지난주 코스피 지수는 2.79% 하락했다. 코스닥 지수의 경우 낙폭이 더욱 커 5.17% 급락했다. 지난달부터 안정적으로 상승해왔던 증시가 급락한 까닭으로는 홍콩 정치 불안이 꼽힌다. 홍콩 시위가 날로 격화되는 가운데 미국이 홍콩 시위를 지지하는 움직임을 보이면서 미·중 무역협상 결렬 우려까지 커지고 있다.특히 미국 상하원이 모두 홍콩 민주화 시위를 지지하면서 홍콩 사태 관련 홍콩 인권 민주주의 법안 홍콩 인권법 을 통과시킨 것이 갈등의 도화선으로 작용하고 있다. 현재 해당 법은 도널드 트럼프 미국 대통령의 서명만을 남겨뒀다. 해당 법은 미국 국무부가 매년 홍콩의 자치 수준을 평가해 홍콩을 특별대우 하는 것이 합당한지를 검토하게 하는 내용이다. 미국은 홍콩을 중국 본토와 별개로 취급해 비자 무역 투자 등의 분야에서 특별대우하고 있는데 중국이 홍콩 자치권을 위협한다고 판단될 경우 이를 철회하고 홍콩의 자유를 침해하는 인사들에게 미국 비자 발급을 금지하거나 자산을 동결하는 등의 제재를 가할 수 있다.미중 무역협상 난항과 더불어 오는 27일 MSCI지수 리밸런싱 이슈도 증시 불안을 야기하는 변수 중 하나다. MSCI 신흥시장 EM 지수에서 한국의 비중이 줄어들면 외국인 자금이 그만큼 이탈해 수급 불안을 초래할 수 있다.,3.53
